Data,Ativo,Tipo,Preço,RSI,Sinal,Confiança,Taxa_Acerto_Buy,Taxa_Acerto_Sell
2026-01-12 15:19,LMT,Ação,547.47,72.51,BUY,41,82.5,48.39
2026-01-12 15:19,HON,Ação,205.53,61.66,BUY,37,75.0,53.97
2026-01-12 15:19,GOOGL,Ação,327.01,66.64,BUY,34,68.06,25.0
2026-01-12 15:19,GOOG,Ação,327.55,66.14,BUY,34,68.06,40.0
2026-01-12 15:19,SPGI,Ação,542.25,68.4,BUY,33,67.74,34.48
2026-01-12 15:19,MS,Ação,185.07,62.17,BUY,31,62.34,22.22
2026-01-12 15:20,SCZ,ETF,80.48,78.64,BUY,30,60.0,0.0
2026-01-12 15:20,VT,ETF,144.82,67.76,BUY,30,61.54,0.0
2026-01-12 15:20,ACWI,ETF,144.96,66.83,BUY,29,58.23,0.0
2026-01-12 15:19,AXP,Ação,356.03,37.78,BUY,28,57.38,54.17
2026-01-12 15:20,VTI,ETF,342.02,61.68,BUY,28,56.58,0.0
2026-01-12 15:20,IJR,ETF,125.96,63.3,BUY,28,56.0,26.09
2026-01-12 15:20,QQQ,ETF,626.08,57.55,BUY,28,56.94,0.0
2026-01-12 15:20,XLK,ETF,146.33,54.74,BUY,28,56.52,0.0
2026-01-12 15:20,VYM,ETF,147.15,62.21,BUY,28,56.45,8.33
2026-01-12 15:20,VEA,ETF,64.83,75.87,BUY,28,56.25,0.0
2026-01-12 15:20,VTV,ETF,196.41,64.92,BUY,27,54.17,7.69
2026-01-12 15:19,IVV,ETF,696.53,61.45,BUY,27,54.55,0.0
2026-01-12 15:19,RTX,Ação,191.5,67.2,BUY,27,54.29,0.0
2026-01-12 15:19,NVDA,Ação,185.01,49.95,BUY,27,55.0,38.89
2026-01-12 15:19,SPY,ETF,693.46,61.36,BUY,27,55.13,0.0
2026-01-12 15:19,CAT,Ação,627.04,63.35,BUY,26,52.17,0.0
2026-01-12 15:19,WMT,Ação,117.0,65.01,BUY,26,53.33,14.29
2026-01-12 15:19,GS,Ação,938.4,65.16,BUY,26,53.75,25.0
2026-01-12 15:20,VIG,ETF,224.67,61.95,BUY,26,52.11,16.67
2026-01-12 15:20,IJH,ETF,69.0,65.13,BUY,26,53.85,10.0
2026-01-12 15:19,INTC,Ação,45.06,69.12,BUY,26,52.27,56.52
2026-01-12 15:19,VOO,ETF,637.75,61.43,BUY,26,53.95,0.0
2026-01-12 15:20,IEMG,ETF,70.53,74.83,BUY,25,50.7,0.0
2026-01-12 15:19,LIN,Ação,442.19,68.44,BUY,25,51.52,48.72
2026-01-12 15:19,UNH,Ação,336.49,51.39,BUY,25,51.85,45.71
2026-01-12 15:20,IEFA,ETF,92.54,75.03,BUY,25,50.67,10.0
2026-01-12 15:19,AMZN,Ação,247.88,69.62,BUY,24,48.89,25.0
2026-01-12 15:19,HD,Ação,374.05,67.59,SELL,23,66.67,47.22
2026-01-12 15:19,PYPL,Ação,56.9,32.71,SELL,23,21.43,46.43
2026-01-12 15:20,AGG,ETF,100.11,55.55,BUY,23,47.62,0.0
2026-01-12 15:20,SCHD,ETF,28.49,68.34,BUY,22,44.74,18.75
2026-01-12 15:19,BA,Ação,235.96,77.05,BUY,21,42.86,48.15
2026-01-12 15:19,CVX,Ação,162.35,64.53,BUY,21,43.24,27.03
2026-01-12 15:19,TXN,Ação,189.29,63.99,BUY,21,42.86,54.24
2026-01-12 15:19,ADBE,Ação,326.3,36.15,SELL,21,5.56,43.33
2026-01-12 15:19,CMCSA,Ação,28.91,65.36,BUY,21,42.86,68.25
2026-01-12 15:19,XOM,Ação,123.64,58.69,BUY,20,41.51,38.1
2026-01-12 15:19,KO,Ação,70.88,57.51,BUY,19,38.46,51.35
2026-01-12 15:19,UPS,Ação,107.68,75.09,BUY,19,38.71,25.0
2026-01-12 15:19,VZ,Ação,39.96,43.26,SELL,19,50.0,38.89
2026-01-12 15:19,JNJ,Ação,207.02,54.08,BUY,18,72.06,50.0
2026-01-12 15:19,T,Ação,23.83,35.47,SELL,18,47.06,37.84
2026-01-12 15:19,IBM,Ação,300.67,48.82,SELL,16,41.67,64.29
2026-01-12 15:19,QCOM,Ação,172.13,45.52,BUY,15,61.9,0.0
2026-01-12 15:19,ADP,Ação,262.96,54.45,SELL,15,45.45,63.49
2026-01-12 15:19,BAC,Ação,55.38,51.93,BUY,15,62.96,0.0
2026-01-12 15:19,BLK,Ação,1085.33,51.4,BUY,15,63.27,35.71
2026-01-12 15:20,VUG,ETF,491.18,53.33,BUY,14,56.76,0.0
2026-01-12 15:19,ISRG,Ação,569.79,49.93,SELL,14,41.67,56.76
2026-01-12 15:19,AAPL,Ação,259.11,26.96,BUY,14,51.72,16.67
2026-01-12 15:19,JPM,Ação,323.27,52.69,BUY,14,59.46,0.0
2026-01-12 15:19,NFLX,Ação,90.29,31.5,SELL,14,20.0,57.53
2026-01-12 15:19,C,Ação,117.48,55.15,BUY,14,57.89,18.18
2026-01-12 15:19,MCD,Ação,306.76,47.98,BUY,13,53.57,28.57
2026-01-12 15:19,MDT,Ação,96.27,42.09,BUY,13,53.23,9.09
2026-01-12 15:19,TSLA,Ação,449.45,49.45,BUY,13,55.88,0.0
2026-01-12 15:19,MSFT,Ação,479.37,45.58,BUY,13,53.49,42.31
2026-01-12 15:19,AMGN,Ação,323.76,46.56,BUY,13,53.33,46.88
2026-01-12 15:19,ORCL,Ação,198.12,48.27,BUY,12,48.65,45.16
2026-01-12 15:19,NEE,Ação,80.49,47.89,SELL,12,48.28,50.0
2026-01-12 15:19,AVGO,Ação,349.96,48.98,SELL,12,46.67,50.0
2026-01-12 15:19,V,Ação,340.08,42.44,BUY,11,23.33,45.9
2026-01-12 15:19,CRM,Ação,259.02,51.62,BUY,10,43.24,30.43
2026-01-12 15:19,VRTX,Ação,461.09,53.89,BUY,9,38.89,38.46
2026-01-12 15:19,CSCO,Ação,73.78,34.87,BUY,9,39.66,37.5
2026-01-12 15:19,GILD,Ação,121.05,47.29,BUY,9,38.33,7.14
2026-01-12 15:19,AMD,Ação,208.8,44.94,SELL,8,60.78,16.67
2026-01-12 15:19,PEP,Ação,139.78,37.22,SELL,8,40.32,16.67
2026-01-12 15:19,MMM,Ação,163.98,50.1,BUY,5,11.43,36.67
